p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
4.56E-226,0.33752453,0.227,0.1,3.42E-222,0,CTC-431G16.2
0,0.337132142,0.652,0.295,0,0,IGF1R
2.94E-303,0.33633489,0.354,0.167,2.20E-299,0,ABHD2
9.92E-246,0.336043624,0.205,0.081,7.43E-242,0,COL21A1
2.86E-242,0.334745939,0.19,0.073,2.15E-238,0,FRK
0,0.334153094,0.541,0.244,0,0,MAP3K5
5.67E-284,0.334100369,0.212,0.079,4.25E-280,0,GGT7
4.14E-233,0.33398548,0.214,0.091,3.11E-229,0,SRGAP3
0,0.33284872,0.502,0.218,0,0,ITGA9
3.67E-238,0.332148266,0.157,0.054,2.75E-234,0,FAM189A2
5.79E-214,0.330845017,0.181,0.073,4.34E-210,0,FN3K
2.36E-303,0.330471362,0.149,0.042,1.77E-299,0,RRAD
1.12E-243,0.330058941,0.127,0.038,8.38E-240,0,AP000462.2
3.13E-215,0.329880321,0.201,0.086,2.34E-211,0,ATP1A3
0,0.329588069,0.509,0.224,0,0,ZNF91
0,0.329578925,0.483,0.216,0,0,TMEM161B-AS1
0,0.329203196,0.413,0.18,0,0,PGM5
1.65E-249,0.328500313,0.203,0.08,1.23E-245,0,RALGPS1
0,0.327931951,0.52,0.234,0,0,SLCO3A1
6.58E-201,0.32744798,0.227,0.107,4.93E-197,0,ADGRA3
5.49E-269,0.327273827,0.18,0.063,4.11E-265,0,EIF4E2
3.77E-202,0.326899915,0.147,0.054,2.82E-198,0,RP11-161I2.1
2.71E-288,0.325848642,0.297,0.134,2.03E-284,0,PTPN4
4.11E-245,0.325802437,0.185,0.07,3.08E-241,0,PTDSS1
0,0.325676287,0.445,0.212,0,0,C10orf76
0,0.325479341,0.696,0.316,0,0,ZHX2
9.86E-238,0.325358366,0.227,0.098,7.39E-234,0,TCP11L2
1.57E-231,0.324913715,0.167,0.061,1.18E-227,0,CAMK2B
0,0.324843176,0.376,0.184,0,0,TDRD3
5.06E-285,0.324529959,0.198,0.07,3.79E-281,0,FRMD5
4.42E-244,0.324102483,0.109,0.029,3.31E-240,0,CTA-125H2.2
1.95E-259,0.323341262,0.284,0.133,1.46E-255,0,NT5DC1
5.03E-287,0.323190569,0.29,0.13,3.77E-283,0,ADCY6
1.51E-299,0.322980007,0.225,0.084,1.13E-295,0,CHCHD10
0,0.32286841,0.319,0.143,0,0,MDH1
3.42E-214,0.322732521,0.231,0.106,2.57E-210,0,TJP2
0,0.320836929,0.61,0.278,0,0,COG5
2.58E-251,0.319868914,0.253,0.113,1.93E-247,0,ZNF680
0,0.319443244,0.347,0.164,0,0,HEATR5B
2.57E-203,0.318670318,0.198,0.086,1.92E-199,0,PTPN3
3.93E-215,0.318520555,0.175,0.068,2.95E-211,0,CDK18
1.05E-215,0.31703606,0.245,0.112,7.87E-212,0,AC005037.3
2.18E-283,0.316307766,0.316,0.149,1.63E-279,0,ZNF586
1.78E-209,0.316123826,0.194,0.082,1.34E-205,0,PPP1R14C
1.06E-243,0.315088329,0.187,0.071,7.91E-240,0,KIAA1715
0,0.313764856,0.527,0.222,0,0,SLC25A4
0,0.313483594,0.356,0.164,0,0,CEP85L
6.58E-182,0.313446848,0.168,0.07,4.93E-178,0,GRK4
6.94E-208,0.313155427,0.163,0.062,5.20E-204,0,UBAC1
1.22E-162,0.312944341,0.209,0.103,9.13E-159,0,CTD-2281M20.1
0,0.312770162,0.634,0.287,0,0,CH17-189H20.1
1.38E-187,0.311827737,0.153,0.06,1.03E-183,0,CEP85
2.00E-209,0.311594296,0.166,0.064,1.50E-205,0,USH2A
2.32E-183,0.310608025,0.231,0.115,1.74E-179,0,PPTC7
4.15E-255,0.310279766,0.117,0.032,3.11E-251,0,TSPAN32
8.76E-273,0.309769751,0.258,0.11,6.56E-269,0,CNNM2
0,0.309575686,0.716,0.331,0,0,MSI2
0,0.309390042,0.431,0.202,0,0,BMPR1A
3.75E-199,0.309118134,0.114,0.036,2.81E-195,0,MURC
2.00E-296,0.309070931,0.312,0.142,1.50E-292,0,ANXA4
3.80E-153,0.308701181,0.203,0.101,2.85E-149,0,DNAH11
3.12E-260,0.308596287,0.298,0.14,2.34E-256,0,HERC3
0,0.308048224,0.403,0.198,0,0,ZNF438
5.43E-236,0.307835664,0.21,0.086,4.07E-232,0,ME3
0,0.306124462,0.81,0.378,0,0,MAGI2
1.94E-163,0.305903499,0.188,0.087,1.45E-159,0,EPHB1
3.72E-163,0.305861176,0.128,0.049,2.79E-159,0,UGT2B4
4.23E-289,0.305581814,0.314,0.145,3.17E-285,0,KIAA0922
0,0.305224716,0.13,0.029,0,0,CRNDE
1.75E-172,0.305093556,0.144,0.057,1.31E-168,0,CLGN
1.45E-246,0.30459452,0.192,0.073,1.09E-242,0,TPD52L1
0,0.304103474,0.402,0.192,0,0,ETFA
6.57E-159,0.303994929,0.165,0.074,4.92E-155,0,THSD4-AS1
0,0.303322406,0.85,0.401,0,0,MEIS2
5.66E-215,0.302897974,0.245,0.115,4.24E-211,0,CLCN3
3.05E-167,0.30232955,0.152,0.062,2.28E-163,0,PROX1
1.39E-196,0.30230529,0.257,0.129,1.04E-192,0,CKMT2-AS1
7.93E-216,0.302114175,0.179,0.07,5.94E-212,0,PCDH9-AS2
0,0.300815536,0.774,0.355,0,0,CFLAR
3.06E-190,0.300754001,0.157,0.062,2.29E-186,0,CTD-2537O9.1
7.24E-198,0.300626871,0.224,0.104,5.42E-194,0,MRRF
8.08E-245,0.300179274,0.304,0.151,6.05E-241,0,DENND1B
5.24E-194,0.29996768,0.165,0.065,3.93E-190,0,ARHGEF9
2.73E-229,0.298733351,0.283,0.137,2.05E-225,0,ABCB7
6.02E-187,0.298675709,0.23,0.112,4.52E-183,0,SLC7A6OS
1.88E-186,0.29860925,0.219,0.104,1.41E-182,0,SORT1
1.51E-171,0.298529055,0.181,0.081,1.13E-167,0,TUBE1
1.30E-213,0.298502481,0.258,0.124,9.72E-210,0,HMG20A
0,0.298352135,0.445,0.211,0,0,ARFGEF2
1.58E-278,0.298293689,0.331,0.161,1.19E-274,0,PPARA
7.02E-215,0.298118566,0.195,0.081,5.26E-211,0,DCUN1D2
9.27E-260,0.296794219,0.331,0.167,6.95E-256,0,NDUFS1
1.24E-148,0.296482901,0.119,0.046,9.29E-145,0,RP11-626E13.1
5.68E-158,0.296282671,0.197,0.093,4.25E-154,0,CPNE5
5.82E-175,0.296159674,0.209,0.1,4.36E-171,0,RP11-463D19.1
0,0.295996707,0.108,0.02,0,0,EPHA7
1.13E-212,0.295228727,0.274,0.137,8.49E-209,0,SDHA
4.85E-279,0.295192555,0.308,0.142,3.63E-275,0,REV1
4.64E-254,0.294720304,0.229,0.094,3.48E-250,0,OXCT1
1.34E-206,0.294342447,0.18,0.073,1.00E-202,0,NMNAT1
1.67E-188,0.293952666,0.179,0.075,1.26E-184,0,AGL
1.10E-149,0.293654992,0.154,0.068,8.24E-146,0,SFXN4
0,0.293183855,0.633,0.296,0,0,UBR3
8.12E-245,0.292981127,0.264,0.119,6.08E-241,0,NIN
4.14E-176,0.292940716,0.168,0.071,3.10E-172,0,CRYM
1.83E-206,0.292814306,0.164,0.063,1.37E-202,0,CTNNAL1
1.99E-244,0.292797599,0.322,0.164,1.49E-240,0,BTRC
7.03E-210,0.292593891,0.272,0.137,5.27E-206,0,KIF9-AS1
2.50E-228,0.292481554,0.255,0.119,1.87E-224,0,RAP1GAP2
0,0.292224917,0.523,0.245,0,0,PRKAG2
4.85E-197,0.291664842,0.25,0.123,3.63E-193,0,ACSS2
1.14E-181,0.290701268,0.236,0.116,8.56E-178,0,ATAD1
4.67E-213,0.290336689,0.281,0.142,3.50E-209,0,NDUFS4
7.36E-259,0.290256925,0.344,0.175,5.51E-255,0,BCKDHB
0,0.290148663,0.54,0.258,0,0,FNDC3A
2.84E-194,0.289517797,0.164,0.064,2.13E-190,0,DMPK
4.19E-218,0.289088618,0.232,0.104,3.14E-214,0,HIF1A-AS2
3.70E-139,0.288959358,0.151,0.068,2.78E-135,0,PANK1
8.33E-163,0.288532766,0.177,0.08,6.24E-159,0,B3GALNT2
1.96E-135,0.288289334,0.139,0.061,1.47E-131,0,FGF12-AS1
1.49E-230,0.288288449,0.304,0.154,1.12E-226,0,RP11-815J21.4
1.09E-210,0.288070482,0.223,0.1,8.15E-207,0,NRSN2-AS1
1.66E-196,0.287355192,0.146,0.053,1.24E-192,0,ZNF682
1.15E-180,0.287309342,0.225,0.11,8.64E-177,0,PLIN5
0,0.287225523,0.458,0.222,0,0,DIP2C
3.07E-193,0.287066497,0.27,0.139,2.30E-189,0,TMEM168
7.62E-185,0.286064346,0.175,0.073,5.71E-181,0,RP11-317J19.1
3.52E-162,0.28545384,0.22,0.111,2.64E-158,0,RP11-231C14.7
0,0.285241949,0.404,0.198,0,0,KIAA0232
1.54E-168,0.284953611,0.149,0.06,1.16E-164,0,SNTA1
2.58E-232,0.284845564,0.308,0.156,1.93E-228,0,AGTPBP1
7.05E-178,0.284512738,0.185,0.082,5.28E-174,0,ZNF462
1.29E-195,0.284103261,0.193,0.083,9.68E-192,0,CDKL5
0,0.283805119,0.457,0.217,0,0,ANKH
2.21E-163,0.283723463,0.125,0.047,1.66E-159,0,SLC22A4
0,0.283686244,0.371,0.179,0,0,PARVA
0,0.283599086,0.405,0.198,0,0,PPP2R5C
2.09E-147,0.283580791,0.121,0.047,1.57E-143,0,EGF
0,0.28314067,0.372,0.168,0,0,STOX2
1.21E-176,0.282923432,0.173,0.074,9.09E-173,0,FGD6
3.28E-189,0.282835376,0.21,0.097,2.46E-185,0,GAB3
2.49E-228,0.282718431,0.175,0.065,1.86E-224,0,RCAN1
2.65E-147,0.282552756,0.194,0.096,1.98E-143,0,CTB-171A8.1
0,0.281753577,0.966,0.523,0,0,PDZD2
8.75E-166,0.281260875,0.264,0.138,6.56E-162,0,AC009878.2
8.08E-257,0.28098213,0.117,0.031,6.05E-253,0,GATA6-AS1
5.18E-192,0.280714112,0.181,0.076,3.88E-188,0,ATAD2
1.61E-187,0.280479845,0.11,0.035,1.21E-183,0,RP11-19O2.1
7.21E-163,0.280385941,0.198,0.094,5.40E-159,0,TEX2
6.26E-209,0.28038461,0.13,0.043,4.69E-205,0,HDHD3
1.50E-188,0.279335125,0.252,0.128,1.12E-184,0,RP11-679C8.2
0,0.278956663,0.521,0.246,0,0,LRBA
5.39E-199,0.278684072,0.178,0.073,4.04E-195,0,TMEM38A
6.22E-146,0.27845111,0.222,0.117,4.66E-142,0,RP11-499P20.2
7.54E-254,0.278430723,0.112,0.029,5.65E-250,0,GABRA4
2.49E-236,0.278377792,0.288,0.139,1.86E-232,0,VEZT
1.35E-179,0.2782956,0.258,0.133,1.01E-175,0,GATA6
1.84E-149,0.27796412,0.175,0.082,1.38E-145,0,C6
2.48E-233,0.277909003,0.102,0.027,1.86E-229,0,CTD-3253I12.1
1.48E-91,0.277692077,0.12,0.058,1.11E-87,0,EMC10
6.88E-154,0.277264274,0.133,0.053,5.15E-150,0,MRPL15
8.55E-143,0.277239492,0.168,0.078,6.41E-139,0,MRAS
0,0.277230389,0.42,0.206,0,0,TFDP2
1.00E-242,0.277141828,0.319,0.161,7.53E-239,0,SPPL2A
5.53E-258,0.276760191,0.34,0.172,4.15E-254,0,VPS13A
9.66E-141,0.276744585,0.194,0.098,7.24E-137,0,IRAK1BP1
0,0.276554682,0.468,0.218,0,0,RBMX
4.84E-187,0.276483809,0.203,0.091,3.63E-183,0,LMTK2
4.84E-160,0.276150121,0.211,0.104,3.62E-156,0,CAV2
0,0.276146993,0.519,0.255,0,0,RICTOR
2.10E-172,0.275617963,0.229,0.114,1.57E-168,0,NR6A1
8.30E-189,0.275228234,0.228,0.108,6.22E-185,0,PPP4R2
1.20E-175,0.275191962,0.249,0.129,8.99E-172,0,SLC38A1
3.25E-192,0.274669231,0.101,0.03,2.43E-188,0,EPHX2
9.00E-193,0.274461074,0.113,0.036,6.74E-189,0,MYOT
5.27E-163,0.274094142,0.155,0.065,3.95E-159,0,B3GLCT
4.54E-142,0.273874512,0.202,0.103,3.40E-138,0,CAT
0,0.273485563,0.445,0.221,0,0,PCNXL4
4.56E-170,0.273255542,0.107,0.035,3.42E-166,0,COL4A6
0,0.27310927,0.457,0.221,0,0,DISC1
1.70E-245,0.273038293,0.327,0.165,1.27E-241,0,GNG7
4.71E-172,0.272660259,0.204,0.096,3.53E-168,0,KIFC3
0,0.271180562,0.598,0.293,0,0,TNRC6A
1.17E-247,0.27102907,0.322,0.16,8.77E-244,0,ATP11A
6.16E-175,0.270933597,0.2,0.092,4.61E-171,0,DHX32
1.76E-194,0.270726106,0.158,0.061,1.32E-190,0,ACSS1
6.29E-209,0.270457133,0.286,0.145,4.72E-205,0,MGST3
3.84E-215,0.270199915,0.158,0.057,2.88E-211,0,RGS3
2.70E-126,0.27003166,0.142,0.065,2.02E-122,0,MIR133A1HG
1.15E-158,0.269682337,0.217,0.109,8.65E-155,0,TMLHE
0,0.269666316,0.614,0.282,0,0,PLCB4
6.78E-298,0.269642084,0.39,0.197,5.08E-294,0,ARHGAP5
0,0.269411575,0.833,0.413,0,0,ZNF638
4.58E-200,0.269095815,0.297,0.158,3.43E-196,0,TMOD1
0,0.268850542,0.471,0.234,0,0,THRAP3
2.74E-214,0.268798748,0.217,0.093,2.06E-210,0,GXYLT2
7.00E-166,0.268330443,0.204,0.097,5.24E-162,0,CRLS1
6.09E-190,0.267950273,0.193,0.084,4.57E-186,0,MGST2
0,0.267745968,0.46,0.231,0,0,PSME4
0,0.267673138,0.483,0.243,0,0,YAF2
1.56E-113,0.267652112,0.197,0.109,1.17E-109,0,SLC4A3
0,0.267604053,0.444,0.208,0,0,ENOX1
0,0.267579881,0.945,0.52,0,0,CBLB
1.61E-102,0.267545109,0.151,0.078,1.21E-98,0,TRIM55
3.45E-147,0.267489243,0.125,0.05,2.58E-143,0,RP11-60A24.3
3.48E-199,0.267481031,0.204,0.089,2.61E-195,0,RIC8B
2.74E-253,0.267016154,0.189,0.069,2.05E-249,0,ATPIF1
2.23E-165,0.266577168,0.151,0.062,1.67E-161,0,FITM2
0,0.266400791,0.995,0.738,0,0,PRKG1
3.73E-166,0.266390542,0.121,0.044,2.79E-162,0,COQ10A
4.33E-198,0.266269113,0.279,0.143,3.25E-194,0,WDR37
3.20E-217,0.266212381,0.237,0.106,2.40E-213,0,VDAC3
4.62E-113,0.265757047,0.213,0.122,3.46E-109,0,CPNE4
1.62E-157,0.265727024,0.187,0.088,1.21E-153,0,MLK7-AS1
1.81E-147,0.265713755,0.106,0.038,1.36E-143,0,MIR181A2HG
8.34E-153,0.265362299,0.133,0.053,6.25E-149,0,MAPT
1.38E-208,0.26503853,0.271,0.133,1.04E-204,0,HIF1A
3.80E-182,0.264546188,0.144,0.054,2.85E-178,0,RHOBTB1
3.45E-172,0.264332289,0.184,0.082,2.58E-168,0,IDH3A
6.45E-231,0.263700866,0.323,0.166,4.84E-227,0,TMEM245
6.71E-171,0.263415193,0.198,0.091,5.03E-167,0,FAM227B
2.84E-125,0.263170224,0.118,0.049,2.13E-121,0,RP11-887P2.5
1.08E-165,0.262663212,0.168,0.072,8.12E-162,0,ZNF552
3.12E-176,0.261806472,0.23,0.113,2.34E-172,0,ANKRD26
3.07E-292,0.261494892,0.371,0.183,2.30E-288,0,ANAPC16
8.94E-240,0.2610188,0.332,0.17,6.70E-236,0,TBC1D1
0,0.260489489,0.523,0.254,0,0,R3HDM2
0,0.26004306,0.503,0.249,0,0,CLASP2
1.78E-182,0.259266595,0.274,0.143,1.33E-178,0,RCOR3
5.47E-141,0.259132556,0.106,0.039,4.10E-137,0,Mar-11
7.30E-159,0.258218186,0.178,0.08,5.47E-155,0,PRKAG1
1.23E-159,0.257693358,0.153,0.064,9.19E-156,0,SIRT5
2.06E-170,0.257475982,0.257,0.134,1.54E-166,0,ORC2
4.49E-264,0.257052791,0.385,0.202,3.37E-260,0,NHSL1
3.56E-215,0.256833388,0.304,0.156,2.67E-211,0,RAB28
0,0.256801777,0.739,0.359,0,0,INSR
4.51E-149,0.255692278,0.233,0.124,3.38E-145,0,SLC27A1
0,0.255140567,0.395,0.196,0,0,RGL1
0,0.255034523,0.587,0.29,0,0,MTUS1
1.59E-158,0.254847893,0.104,0.035,1.19E-154,0,SLC2A12
0,0.254788303,0.577,0.284,0,0,RBFOX2
5.50E-218,0.25460172,0.329,0.174,4.12E-214,0,ZNF565
2.94E-136,0.254532277,0.213,0.113,2.20E-132,0,RBM24
4.50E-198,0.254462872,0.101,0.029,3.37E-194,0,CXADR
1.46E-111,0.254117639,0.109,0.046,1.09E-107,0,CAND2
1.67E-252,0.253643221,0.371,0.195,1.25E-248,0,RAF1
6.11E-194,0.253081115,0.266,0.133,4.58E-190,0,ITGA7
0,0.253021023,0.548,0.271,0,0,C1orf21
4.83E-121,0.25183697,0.116,0.048,3.62E-117,0,B3GALNT1
5.78E-171,0.251483721,0.224,0.109,4.33E-167,0,LYPLAL1
2.22E-142,0.251380554,0.185,0.09,1.66E-138,0,MPHOSPH9
2.19E-217,0.251356993,0.268,0.126,1.64E-213,0,PRICKLE1
0,0.251099464,0.524,0.271,0,0,ARHGEF12
2.18E-196,0.250992514,0.257,0.126,1.63E-192,0,VPS45
1.64E-185,0.250961973,0.225,0.106,1.23E-181,0,ATP8A1
4.25E-123,0.250619747,0.145,0.067,3.19E-119,0,TFB1M
1.05E-232,0.250543629,0.36,0.19,7.89E-229,0,STXBP6
0,1.540217977,0.972,0.252,0,1,ACSM3
0,1.507362222,0.977,0.227,0,1,ABCA6
0,1.472532899,0.95,0.259,0,1,ABCA8
0,1.439176065,0.757,0.153,0,1,ELN
0,1.399169843,0.992,0.274,0,1,NEGR1
0,1.366964767,0.99,0.293,0,1,DCN
0,1.366924037,0.693,0.149,0,1,LINC01088
0,1.296320149,0.972,0.254,0,1,CDH19
0,1.24976596,0.805,0.192,0,1,ABCA9
0,1.248973599,0.931,0.249,0,1,PID1
0,1.233348102,0.472,0.1,0,1,ABCA9-AS1
0,1.227870883,0.63,0.162,0,1,CFD
0,1.170692866,0.635,0.167,0,1,DCLK1
0,1.120968668,0.73,0.197,0,1,MGST1
0,1.120169942,0.941,0.382,0,1,RORA
0,1.078745269,0.52,0.159,0,1,APOD
0,1.065222982,0.741,0.257,0,1,LAMC1
0,1.059141899,0.622,0.177,0,1,C7
0,1.057892666,0.561,0.155,0,1,BICC1
0,1.049706368,0.479,0.142,0,1,NCAM2
0,1.019134594,0.435,0.131,0,1,ABCA10
0,1.006770818,0.437,0.132,0,1,COL4A4
0,0.995228809,0.377,0.121,0,1,SLIT2
0,0.991054279,0.373,0.109,0,1,VIT
0,0.982561578,0.5,0.169,0,1,SPOCK1
0,0.970391355,0.451,0.142,0,1,FBN1
0,0.964757461,0.77,0.317,0,1,GSN
0,0.963547214,0.376,0.114,0,1,COL8A1
0,0.95948444,0.603,0.193,0,1,SCN7A
0,0.921912154,0.362,0.113,0,1,MEG3
0,0.890244344,0.247,0.062,0,1,ACSM1
0,0.886309906,0.448,0.158,0,1,GLIS3
0,0.883523353,0.961,0.574,0,1,FBXL7
0,0.880989494,0.636,0.292,0,1,NID1
0,0.879579623,0.468,0.17,0,1,EGFR
0,0.868164736,0.728,0.254,0,1,ADGRB3
0,0.865730828,0.461,0.179,0,1,FOXP2
0,0.86242624,0.276,0.095,0,1,MUSK
0,0.861584043,0.342,0.117,0,1,COL6A3
0,0.848089151,0.272,0.087,0,1,COL15A1
0,0.845392053,0.325,0.12,0,1,COL4A3
0,0.840012898,0.394,0.153,0,1,BNC2
0,0.834076097,0.237,0.071,0,1,SRPX2
0,0.832172284,0.864,0.351,0,1,EBF1
0,0.827325868,0.441,0.158,0,1,ADH1B
0,0.813027697,0.213,0.06,0,1,MFAP5
0,0.806853284,0.827,0.359,0,1,MAML2
0,0.806432343,0.262,0.092,0,1,FMO2
0,0.802419548,0.295,0.119,0,1,PDGFD
0,0.801019323,0.332,0.127,0,1,KAZN
0,0.799820619,0.401,0.169,0,1,MAMDC2
0,0.787575001,0.278,0.107,0,1,PCOLCE2
0,0.787115876,0.373,0.158,0,1,ABI3BP
0,0.787048661,0.533,0.213,0,1,TFPI
0,0.786967978,1,0.776,0,1,LAMA2
0,0.786166455,0.602,0.275,0,1,TGFBR3
0,0.77805529,0.257,0.083,0,1,CATSPERB
0,0.769273651,0.186,0.059,0,1,FBLN5
0,0.762534183,0.352,0.134,0,1,CRISPLD2
0,0.76054721,0.364,0.162,0,1,LRRC16A
0,0.760240539,0.284,0.12,0,1,ROBO1
0,0.759267695,0.327,0.133,0,1,NNMT
0,0.75327311,0.227,0.081,0,1,SVEP1
0,0.744268696,0.296,0.122,0,1,COL5A2
0,0.736025141,0.341,0.168,0,1,SESTD1
0,0.726290192,0.224,0.078,0,1,TC2N
1.69E-272,0.72402686,0.342,0.188,1.27E-268,1,OPHN1
0,0.722751113,0.195,0.065,0,1,SCARA5
3.54E-277,0.702520221,0.192,0.07,2.65E-273,1,CLSTN2
0,0.701318041,0.287,0.119,0,1,LPAR1
7.43E-290,0.701285204,0.151,0.045,5.57E-286,1,PRELP
6.83E-247,0.700186019,0.273,0.132,5.12E-243,1,PTPRS
0,0.698361702,0.993,0.673,0,1,RBMS3
0,0.697851049,0.42,0.207,0,1,AC007319.1
5.97E-282,0.687569899,0.173,0.058,4.48E-278,1,PAMR1
4.66E-232,0.682134797,0.237,0.108,3.49E-228,1,NCOA7
0,0.67889715,0.61,0.288,0,1,AKT3
0,0.677289447,0.855,0.399,0,1,SPARCL1
2.11E-263,0.676694853,0.253,0.111,1.58E-259,1,COL5A3
1.71E-218,0.67432821,0.271,0.139,1.28E-214,1,BNIP3L
0,0.659557394,0.388,0.206,0,1,GAS7
3.13E-198,0.658010739,0.176,0.073,2.34E-194,1,ADAMTS5
0,0.657112454,0.404,0.211,0,1,COL4A1
0,0.655655819,0.571,0.32,0,1,FOXO1
3.39E-175,0.638139911,0.207,0.099,2.54E-171,1,MAPK10
1.37E-169,0.637025449,0.16,0.068,1.03E-165,1,WASF3
1.60E-180,0.636314913,0.164,0.068,1.20E-176,1,LPCAT2
1.14E-257,0.633083543,0.259,0.115,8.58E-254,1,MGP
3.78E-211,0.633029666,0.223,0.102,2.83E-207,1,RP11-64D24.2
0,0.631449803,0.522,0.291,0,1,COL4A2
1.64E-215,0.629324595,0.186,0.076,1.23E-211,1,PTGIS
7.16E-169,0.624682841,0.275,0.157,5.37E-165,1,SPATA6
5.31E-180,0.62465265,0.12,0.041,3.98E-176,1,AKR1C2
0,0.6131937,0.523,0.341,0,1,SSBP2
2.13E-171,0.61029094,0.303,0.182,1.60E-167,1,TANK
1.56E-217,0.608813963,0.287,0.148,1.17E-213,1,UNC5C
0,0.606705407,0.37,0.183,0,1,EBF2
6.58E-170,0.606008823,0.212,0.105,4.93E-166,1,LINC01481
2.69E-173,0.603217687,0.289,0.168,2.02E-169,1,DDR2
2.35E-177,0.603044938,0.174,0.075,1.76E-173,1,CFH
1.89E-246,0.601071242,0.254,0.113,1.41E-242,1,AXL
0,0.600104319,0.111,0.023,0,1,HS6ST2
7.22E-244,0.59744005,0.324,0.168,5.41E-240,1,TSHZ2
3.12E-135,0.592417523,0.134,0.058,2.33E-131,1,RP11-39M21.1
2.91E-143,0.589655068,0.16,0.074,2.18E-139,1,LTBP4
4.95E-182,0.589033605,0.14,0.053,3.71E-178,1,BMPER
4.70E-127,0.588411221,0.169,0.084,3.52E-123,1,TPRG1
1.36E-140,0.588051012,0.151,0.068,1.02E-136,1,CYBRD1
1.87E-124,0.586818093,0.189,0.101,1.40E-120,1,GRAMD3
2.75E-157,0.586478881,0.158,0.069,2.06E-153,1,APCDD1
5.74E-154,0.586289711,0.157,0.069,4.30E-150,1,KCNT2
1.05E-159,0.583493096,0.156,0.067,7.90E-156,1,NOVA1
1.17E-162,0.582698302,0.111,0.039,8.76E-159,1,AOX1
1.61E-173,0.580746409,0.176,0.076,1.21E-169,1,NOX4
3.77E-170,0.576294253,0.243,0.127,2.83E-166,1,COL6A2
3.11E-123,0.57225573,0.154,0.074,2.33E-119,1,CLMP
1.41E-119,0.571236503,0.258,0.161,1.06E-115,1,ABTB2
9.69E-173,0.571108453,0.144,0.057,7.26E-169,1,RP4-678D15.1
1.69E-116,0.568402733,0.16,0.081,1.27E-112,1,EGLN3
4.00E-104,0.568317451,0.171,0.093,3.00E-100,1,DYNC2H1
0,0.560857636,0.649,0.392,0,1,GRK5
7.93E-169,0.560450541,0.16,0.067,5.94E-165,1,SPRY1
6.25E-155,0.559339102,0.223,0.115,4.69E-151,1,MSC-AS1
1.08E-131,0.55674692,0.172,0.084,8.07E-128,1,COL1A2
2.19E-126,0.556671472,0.291,0.19,1.64E-122,1,SOBP
9.54E-101,0.54889181,0.215,0.131,7.15E-97,1,NPAS3
1.63E-99,0.546136062,0.226,0.141,1.22E-95,1,SMAD3
2.50E-123,0.544895506,0.147,0.069,1.87E-119,1,SERPINF1
6.46E-140,0.543766963,0.119,0.047,4.84E-136,1,RP11-563P16.1
8.93E-101,0.543541889,0.174,0.096,6.69E-97,1,ANKS1B
4.44E-182,0.543060809,0.287,0.158,3.33E-178,1,ECE1
2.78E-144,0.542835726,0.134,0.055,2.08E-140,1,CORO2B
1.56E-180,0.542739889,0.36,0.226,1.17E-176,1,UGGT2
1.29E-265,0.539625176,0.442,0.267,9.69E-262,1,RBMS3-AS3
5.84E-159,0.539452237,0.196,0.093,4.38E-155,1,VCAN
9.30E-156,0.538937084,0.329,0.208,6.97E-152,1,SASH1
7.89E-62,0.534283826,0.211,0.15,5.91E-58,1,PTPRD
3.98E-118,0.530611581,0.208,0.116,2.99E-114,1,PRKD1
1.69E-147,0.527189679,0.208,0.106,1.26E-143,1,EMP1
0,0.525026986,0.696,0.482,0,1,MIR99AHG
3.58E-111,0.522888629,0.113,0.049,2.69E-107,1,COL24A1
1.77E-81,0.521647956,0.153,0.087,1.32E-77,1,RP11-597D13.9
7.25E-142,0.521256932,0.132,0.054,5.43E-138,1,MRC2
5.60E-139,0.521170998,0.295,0.18,4.20E-135,1,LAMB1
8.00E-98,0.520518986,0.271,0.185,5.99E-94,1,SLC25A13
1.18E-144,0.516853547,0.103,0.036,8.82E-141,1,CEP126
1.54E-91,0.515416175,0.161,0.089,1.16E-87,1,NFKBIZ
4.32E-151,0.514677012,0.43,0.335,3.24E-147,1,USP53
1.15E-120,0.512589674,0.117,0.049,8.61E-117,1,AKR1C1
2.45E-115,0.512572778,0.165,0.083,1.83E-111,1,SERPING1
5.79E-130,0.511847398,0.137,0.06,4.34E-126,1,COL5A1
6.02E-100,0.509306447,0.222,0.135,4.51E-96,1,PHLDB1
1.24E-134,0.506711346,0.274,0.164,9.32E-131,1,FYN
1.88E-56,0.505005988,0.197,0.138,1.41E-52,1,TNFRSF19
2.34E-81,0.504049303,0.166,0.096,1.76E-77,1,GPX3
0,0.501320241,0.882,0.617,0,1,ZBTB16
2.72E-143,0.499413499,0.221,0.116,2.04E-139,1,NGF
1.19E-67,0.49685535,0.239,0.173,8.95E-64,1,RP11-452H21.1
5.73E-126,0.496315458,0.104,0.04,4.29E-122,1,KCTD8
1.62E-61,0.495492062,0.288,0.231,1.22E-57,1,RHOBTB3
8.17E-93,0.49444405,0.146,0.076,6.12E-89,1,ANTXR1
2.64E-80,0.485348037,0.119,0.06,1.98E-76,1,MEG8
1.14E-72,0.483424588,0.262,0.19,8.57E-69,1,SLC2A13
3.55E-165,0.482544977,0.401,0.268,2.66E-161,1,ZFHX3
2.37E-57,0.48034658,0.153,0.097,1.77E-53,1,UST
2.96E-82,0.477993504,0.118,0.059,2.22E-78,1,C3
